c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
7.492560923328042133e-01,1.047741089233190426e+00,3.194281139978810691e-01,2.042313738965041980e-01,8.517215199194346775e-01,1.854501257750320042e-01,1.220455715266698105e-01,8.132168504852650415e-01,8.200301928876849722e-01,6.302802944977425881e-01,1
8.695259876727481352e-01,7.445951554530136907e-01,4.232224278667964801e-01,3.798728668648219120e-01,7.270035619440001762e-01,3.486981609486412559e-01,2.607016617764527644e-01,6.301471394479489785e-01,7.136688486428803824e-01,9.143673692620846172e-01,1
8.701921371900311897e-01,8.029901337057245847e-01,4.739124202097398930e-01,5.887504851814946427e-01,8.347353617061059605e-01,3.441989780318411851e-01,2.119297062533628262e-01,7.508326653995419653e-01,7.910450318021209348e-01,6.470193724898520848e-01,1
7.457747353891798214e-01,2.625062638018118566e-01,4.803715687354684905e-01,5.675976805864780816e-01,4.821627799895399913e-01,4.175861534354051718e-01,4.475069159460607904e-01,2.469536084635170214e-01,5.669909936969875774e-01,7.236965020209816801e-01,0
2.635099910490503738e-01,2.349113409900625560e-01,2.435668572581992652e-01,5.319704821370533354e-01,7.620809819706405586e-01,7.764425835342095850e-01,7.699898632164333678e-01,5.137500011427824642e-01,4.796800130633050441e-01,7.498114836557787655e-01,2
7.510774502822078480e-01,2.667333823578185159e-01,4.913228538903332554e-01,4.967354640298767277e-01,5.124811841146518221e-01,4.961616748262264731e-01,4.982768741383242772e-01,2.326467844842415311e-01,5.122955245864424523e-01,7.399930565430646867e-01,0
2.547598055179705057e-01,2.314519357849629533e-01,2.813158228070097855e-01,5.033465946929274182e-01,7.446950789298163453e-01,7.230283104930599336e-01,7.773035261120148087e-01,4.676245781296999304e-01,4.776920084532619293e-01,7.575622684672462803e-01,2
6.080003400981215389e-01,2.085825074314895666e-01,5.878547604763862955e-01,5.016364557348796938e-01,5.542856383871790360e-01,5.601176090929980145e-01,5.321321263668657986e-01,2.693806585531979825e-01,5.329939555391384198e-01,7.162164880820223178e-01,0
7.039371020158803338e-01,7.920582652430778747e-01,6.168389012629980073e-01,5.784646142848991479e-01,7.763860920589109593e-01,3.236137269141097228e-01,3.725038067210565962e-01,7.758044869841905777e-01,6.601359866589376901e-01,6.812790926671237202e-01,1
6.627322168018074944e-01,8.667768768742437624e-01,6.974438978708239478e-01,4.093115982303887623e-01,6.483001608437420904e-01,1.234100432537515168e-01,2.183809414009867944e-01,8.549145245728303477e-01,7.556396670321817721e-01,6.645507158522737656e-01,1
7.728899745284225631e-01,5.232703713178672444e-01,5.507652364622498409e-01,5.560143040351623878e-01,7.030146788498297106e-01,3.129932718188253582e-01,2.598165614378058486e-01,7.929951114647669774e-01,8.344004343960305103e-01,8.320701040139761862e-01,1
7.668253936369614499e-01,7.480227966373380610e-01,4.853863952242928881e-01,5.241796607301758559e-01,7.756715145781218901e-01,2.632579280008356393e-01,3.130169263181759032e-01,7.447310151109356458e-01,7.201485137661054470e-01,7.508165330574846363e-01,1
6.991127752345601687e-01,8.122363346906105175e-01,5.558000746958365879e-01,4.831895340173755771e-01,7.794662235784003412e-01,1.866150246091086984e-01,5.221993669855498066e-01,8.487555424572647000e-01,8.727145804281103425e-01,6.898063980946417262e-01,1
5.918550335601626688e-01,5.803273799571004865e-01,5.266034578999108096e-01,4.821651909037338313e-01,8.349886357929127145e-01,4.352706099814413476e-01,2.701176477434331091e-01,9.039169337134889126e-01,7.665968873770102610e-01,8.129374392381725212e-01,1
2.670008255791910812e-01,2.920241275332400854e-01,2.551855206471750348e-01,5.423367587662730749e-01,7.314927092488239246e-01,7.518687468560210085e-01,7.421661906424986688e-01,4.661493110039425236e-01,4.957742366144129442e-01,7.824634373595694692e-01,2
6.931728829523778890e-01,9.260238075660432999e-01,4.965063616679381009e-01,2.920675834193977582e-01,6.955094789208716710e-01,3.164272421448879324e-01,1.725785492218143979e-01,7.178012857281836911e-01,8.596012446156733322e-01,7.027226878192649462e-01,1
6.176344344175244139e-01,5.458473252802960030e-01,6.573407952498676599e-01,3.386671748783245395e-01,5.622248402838035952e-01,5.123446860611202691e-02,3.026283279200984166e-01,7.226953497102364121e-01,7.740437478809468752e-01,6.417453441803300240e-01,1
8.391582166910497298e-01,3.046710797382249925e-01,5.105607476528766231e-01,4.769623210094405263e-01,4.802894452937795933e-01,6.530607489005851862e-01,6.513563776305019148e-01,2.021280483779695492e-01,6.927984657279774305e-01,5.941606600233062530e-01,0
6.823197088831076673e-01,7.611511453024778495e-01,6.410641943518105013e-01,6.247230056295780543e-01,9.437577428584477124e-01,3.458299711005016763e-01,2.967581423004169161e-01,9.374433931634544859e-01,6.965799746656959890e-01,7.761340234016403938e-01,1
7.719242313940791744e-01,6.963023831093512195e-01,6.078020661902652222e-01,4.383154753154498984e-01,8.208473105777075451e-01,2.445666563842224805e-01,2.065693491501530699e-01,7.373291794938260368e-01,7.042698589840891144e-01,8.435431058916875724e-01,1
2.554529739822288259e-01,2.561803149420121550e-01,2.713004980177323722e-01,5.065019000849390052e-01,7.270920807616382264e-01,7.282644515539736796e-01,7.632405464414003804e-01,4.883348144965344306e-01,5.109296683856635601e-01,7.424603352448709837e-01,2
7.625137336643986741e-01,2.661519540555370433e-01,4.892003715692196386e-01,5.043922033971682817e-01,5.131368816378656383e-01,5.178107030019436507e-01,5.107100749876004597e-01,2.264149958154325903e-01,5.163969111201542894e-01,7.347104474223085102e-01,0
7.529692213408392121e-01,7.589037340250875951e-01,4.639575540320184377e-01,5.169993233737234517e-01,7.123679331820593763e-01,3.159881798336230396e-01,2.994305875873283784e-01,7.711607260150760146e-01,7.481771188987748067e-01,7.722896744687245407e-01,1
7.810122348612535959e-01,6.904630662399012797e-01,2.274712290816843230e-01,9.024021638242833987e-01,5.897318546388767846e-01,-1.468968817454217035e-01,1.753520478409004157e-01,9.274012060642448096e-01,9.739133666305509474e-01,7.860583314892746198e-01,1
7.552642166283609626e-01,7.538228446255433868e-01,4.872482433108356603e-01,4.904951482108105831e-01,7.560954983906980065e-01,2.651862033974458077e-01,2.526281551977290207e-01,7.533235501111580357e-01,7.529364975888367395e-01,7.351074530051232570e-01,1
7.572344994056281475e-01,6.421150354935259985e-01,7.323792426946348355e-01,1.254557283918673882e-01,1.005400138611669991e+00,1.071245916731386361e+00,7.837630166323565906e-01,1.098566897792288666e+00,1.207335087912103866e+00,1.131748312845114901e+00,-1
6.780516801261511350e-01,2.118337497863224950e-01,5.771886537665934513e-01,5.278194317326113660e-01,4.217047817583511327e-01,4.182792476876199261e-01,5.507637066180236518e-01,2.346354689181760489e-01,4.852855065769276499e-01,7.198276570196999735e-01,0
7.589838391833896303e-01,3.223443499671338475e-01,4.354234088325198981e-01,5.124050154360366705e-01,5.715821777640684997e-01,4.931361828028131278e-01,5.516865020502099703e-01,4.148248792450985323e-01,4.897474494378514787e-01,6.537437158067576082e-01,0
1.531918532856720305e-01,5.362785035660844191e-01,5.767148061734489461e-01,2.882187875620482731e-01,1.047299802145636116e+00,9.630766261831817943e-01,1.199066400268058885e+00,6.827695757869962634e-01,1.008643522960407379e+00,7.709690105569505514e-01,-1
8.183830672405456585e-01,7.816455029290142464e-01,6.107902038110408771e-01,5.170264615465512970e-01,6.172478764369646598e-01,3.008927887469015627e-01,3.620833438987058339e-01,6.958837738196166356e-01,7.326304170901126733e-01,7.385666777973317609e-01,1
7.668477329734478820e-01,7.798303714877303783e-01,5.081242280386621957e-01,4.971072815181154514e-01,7.418021410083135425e-01,2.511287493768731838e-01,3.155654373307630878e-01,7.205321021439539120e-01,7.722136998181383660e-01,7.410703030286532877e-01,1
7.214636097385294100e-01,8.001762168527380981e-01,6.072342328297728464e-01,5.374265125467382331e-01,8.639519208607189249e-01,2.123416246114808725e-01,2.708623604668555229e-01,8.012372410108521414e-01,7.453334628625107872e-01,7.716324459148272696e-01,1
8.781351542561084411e-01,7.862772878588493164e-01,2.818260326701207408e-01,4.247992559997001982e-01,6.696470372639780066e-01,2.422703480692577627e-01,2.789705981008389069e-01,5.723976273241242474e-01,6.826623764674670802e-01,8.284596803739493476e-01,1
7.378393397850183666e-01,7.833533449209794108e-01,5.310935428228630295e-01,4.625212862789711554e-01,7.427960159737467816e-01,3.276633764996595422e-01,2.586835784744129230e-01,7.097658750847709586e-01,7.107927192317446963e-01,7.236888701842129068e-01,1
7.641794565534349992e-01,3.358862206889475233e-01,4.663737137688370171e-01,4.366655465358256771e-01,5.503441892649104661e-01,4.740975488622143352e-01,4.809100987473449162e-01,1.496035673662207133e-01,5.148284551264278308e-01,6.936223959571024000e-01,0
7.456077902443527528e-01,2.001175330442442057e-01,4.358565562252392223e-01,4.393079932762898321e-01,5.405246299161856616e-01,5.936163497080320095e-01,4.516031279096665019e-01,2.032223473924637536e-01,5.128580708691105050e-01,7.003535244632959067e-01,0
7.161173457473150039e-01,6.972648527702042243e-01,3.959494457297630943e-01,4.891666864217319999e-01,7.149723666491999419e-01,3.396128799944557186e-01,2.938345123768998368e-01,8.904010673628771633e-01,8.940411205401241901e-01,6.977869912020073784e-01,1
9.617491949151308894e-01,9.665007623455914576e-01,3.730238675676366689e-01,4.445291345679689976e-01,6.986092351451196336e-01,2.924864349859117585e-01,1.703579986404588353e-01,8.681714251501547741e-01,8.750073430747921099e-01,7.246371874131838364e-01,1
7.112692786294748659e-01,2.709219868430725597e-01,5.138976399385261074e-01,4.812882535558619113e-01,5.398859287119162076e-01,5.316896226310898754e-01,4.705637335027625379e-01,3.052453516252198740e-01,5.599209923211769802e-01,6.829273172872447617e-01,0
7.500189025981643942e-01,2.652503230862732764e-01,4.893191814116760741e-01,4.959371444966679254e-01,5.120564326074983352e-01,4.980948400876111237e-01,4.984424656396725939e-01,2.340315882761377086e-01,5.128934281059563949e-01,7.387812703581518869e-01,0
7.052934431564102935e-01,9.425166643620321860e-01,4.816605475020549476e-01,4.391770316311967015e-01,7.705916096750510258e-01,2.556804514951691032e-01,3.075750885667996593e-01,9.527319299274189524e-01,6.719635374843533349e-01,6.214355386492942390e-01,1
7.573073398960828984e-01,2.799752306748208297e-01,4.922578222804098180e-01,5.306149590847381026e-01,5.784500333256936688e-01,5.218605604175423629e-01,5.009026077061664584e-01,1.809246064784579000e-01,5.936107628970406225e-01,7.535954624480061259e-01,0
7.128703606693538308e-01,3.550303032374131917e-01,4.997356176797688732e-01,5.897882296851905126e-01,5.080324818181083391e-01,4.563511618341542508e-01,4.350104451808671224e-01,4.185290711797541308e-01,5.501666223077849027e-01,6.546835526160827978e-01,0
8.270511038708823204e-01,3.997748361674001716e-01,3.552266695604069380e-01,4.447737598864515696e-01,5.664948331395837089e-01,2.708368194622868819e-01,4.218456917710016185e-01,2.919687830363950631e-01,5.007605500461627113e-01,8.296470662410820873e-01,0
6.862576954394707940e-01,1.441983716586177355e-01,6.362104619450906773e-01,5.144143734708302995e-01,3.589422568456279716e-01,3.956610811791840820e-01,4.555394643478193339e-01,3.543524011681625785e-01,4.924725693940253390e-01,6.276803336925478316e-01,0
7.496282786731055525e-01,7.548792387778188173e-01,5.121024099586184430e-01,4.522576099292449081e-01,7.590789440971971169e-01,2.891374592329529758e-01,2.679045254938964282e-01,7.291469868900872786e-01,7.643730998244736563e-01,7.706209057367436888e-01,1
6.691903082233329192e-01,7.930865092519058246e-01,4.885634758020201418e-01,6.298096636005459104e-01,7.796049700214252587e-01,2.288766602930000504e-01,2.768086685944867731e-01,9.194267629677446152e-01,8.718811267975913326e-01,7.187772370689305967e-01,1
1.038173032388365336e+00,9.101447416863760465e-01,4.876170239621697156e-01,4.086356260148975572e-01,6.776103031477422878e-01,3.932723889657478988e-01,2.459573092621207824e-01,7.161137295258420687e-01,8.367571056322259393e-01,8.818187584160536163e-01,1
2.781732011318673869e-01,2.525421601265088190e-01,2.880103728199710500e-01,5.002521131600338178e-01,7.449484575365326045e-01,7.317946838952484878e-01,7.228037893653005419e-01,5.205113275837467413e-01,4.719061418861963952e-01,7.548560869221467851e-01,2
7.578219597017764597e-01,2.661367337101814279e-01,4.978326746187053398e-01,4.728865794681323398e-01,5.166940809432586379e-01,4.872650200028723066e-01,5.008237077436569207e-01,2.304310388243815955e-01,5.208224782208671355e-01,7.656425373772092202e-01,0
6.823882115338468779e-01,8.221853421861478051e-01,5.387448443572060430e-01,4.833965061758553339e-01,8.604900525545555734e-01,3.461998731450645628e-01,2.762909608941674366e-01,7.654716838817851032e-01,7.662073934065588565e-01,7.824639147549118379e-01,1
8.043483531629347372e-01,2.849570052417412236e-01,4.257006293898617511e-01,5.051500245646137754e-01,4.466211230353649975e-01,4.980982508133451891e-01,4.776823434473860819e-01,2.214070392485400496e-01,4.543766140153464028e-01,8.942663674950153130e-01,0
6.158630081237327358e-01,1.743046601464023071e-01,3.874029040185204553e-01,5.599705836827509886e-01,6.693941063359357679e-01,3.971959614396723959e-01,3.138735503017069384e-01,2.270984671069318783e-01,5.588925678087462989e-01,7.366025348904154946e-01,0
8.589198287543081678e-01,3.078103218369158678e-01,5.994107955201124494e-01,5.153767865989740127e-01,5.608375369370750541e-01,4.864094729347019364e-01,6.364576661076066788e-01,1.322543198892817407e-01,3.406585190642802408e-01,7.677786674049906779e-01,0
7.941554308615107471e-01,7.158116390405551144e-01,4.693565244461211372e-01,4.711670456378216354e-01,7.816058389387036121e-01,2.657014459215820690e-01,2.059860434125912743e-01,7.490364342470222647e-01,7.325442109687161363e-01,6.987962237366218687e-01,1
7.241971314363347956e-01,2.304968630762869175e-01,5.075057488513436965e-01,4.953250822665250519e-01,4.530306755876251090e-01,4.718957298775366405e-01,4.809707202795615588e-01,2.773557528630771762e-01,5.352970520693467460e-01,7.280568773172648722e-01,0
7.369414399412498318e-01,1.544050043447809384e-01,6.047134219383792919e-01,4.939578691390901777e-01,5.375754181072219806e-01,4.470919005435526339e-01,5.098929451258955581e-01,1.827807534135787171e-01,6.010106129783432394e-01,6.361995575160415139e-01,0
6.416878677827565491e-01,1.741591465493100288e-01,4.200228566192638069e-01,5.528134956865673466e-01,5.805627625382263624e-01,5.013910933627334643e-01,4.938480072524706332e-01,1.585483773518573947e-01,5.868435828332296822e-01,6.868766744506639155e-01,0
2.604604630911290797e-01,2.420355951720473131e-01,2.475363270349262845e-01,5.260364588165227229e-01,7.457368727460951252e-01,7.648743015259298339e-01,7.255604784109453975e-01,4.736126531453467847e-01,5.044544427869529502e-01,7.747548376386883540e-01,2
8.374032709291756582e-01,5.360407880799156199e-01,5.210094504017170891e-01,5.571744125086127708e-01,4.586338959701608542e-01,2.023371692068703376e-01,-1.165585108452647511e-01,3.556578532309552787e-01,3.026971874950336594e-01,6.575772445587501069e-01,1
2.198146869629575562e-01,2.679001794948695503e-01,2.803921999595158643e-01,5.413422644567995601e-01,7.355830201558976045e-01,7.387609014828255827e-01,7.190101453501419604e-01,4.983814395232339933e-01,4.526504367080750324e-01,7.765426772806949263e-01,2
7.529462273126914518e-01,7.477089554552246442e-01,4.903630234625013240e-01,4.820987206073668041e-01,7.524787990193482212e-01,2.684494150328101125e-01,2.450634497485839336e-01,7.605634456776398933e-01,7.557639989323456930e-01,7.364081324364050163e-01,1
7.559587136036971522e-01,7.285224692511352851e-01,4.800671598497353032e-01,4.973432087779767752e-01,7.420064741695520105e-01,2.568806858065170173e-01,2.748545324308603877e-01,7.596720512559546057e-01,7.741991529011250650e-01,7.476628250013873656e-01,1
6.893647877876591945e-01,7.865207715238009545e-01,6.601207469350015566e-01,3.696312165527441129e-01,6.977466909531588879e-01,2.342565570848061107e-01,9.373639836989106078e-02,7.015249491923820635e-01,8.310031443185758038e-01,6.808834422995491131e-01,1
7.936087896441413880e-01,6.622226218564989386e-01,4.322977695114498253e-01,4.318761093851254396e-01,7.776047125676238680e-01,1.657879722193825178e-01,2.197781317812504964e-01,7.292738925890022150e-01,8.546735500483777503e-01,7.658973670801255684e-01,1
